2PL noise 0
N of persons;500
N of items;20
N of responses;10000
Proportion of correct responses;0,4909
PSIS-LOO (1PL model);-5372,50310089156
PSIS-LOO SE (1PL model);45,8351479660483
PSIS-LOO (2PL model);-5292,30864475929
PSIS-LOO SE (2PL model);47,2153524444194
PSIS-LOO (3PL model);-5288,56404800223
PSIS-LOO SE (3PL model);47,1723825094386
Mean of ability discrepancies (1PL model);0,347704481994261
SD of ability discrepancies (1PL model);0,25813839094709
Median of ability discrepancies (1PL model);0,301321592052185
MAD of ability discrepancies (1PL model);0,25943428845877
Number of abilities outside 95 % posterior interval (1PL model);16
Mean of ability discrepancies (2PL model);0,340407618258718
SD of ability discrepancies (2PL model);0,250749541500308
Median of ability discrepancies (2PL model);0,305775948917311
MAD of ability discrepancies (2PL model);0,262093335983853
Number of abilities outside 95 % posterior interval (2PL model);25
Mean of ability discrepancies (3PL model);0,340745047709677
SD of ability discrepancies (3PL model);0,250534290637127
Median of ability discrepancies (3PL model);0,298391175831633
MAD of ability discrepancies (3PL model);0,256692307487549
Number of abilities outside 95 % posterior interval (3PL model);20
Mean of difficulty discrepancies (1PL model);0,211694454702627
SD of difficulty discrepancies (1PL model);0,162807344134049
Median of difficulty discrepancies (1PL model);0,1545030794135
MAD of difficulty discrepancies (1PL model);0,123507679828457
Number of difficulties outside 95 % posterior interval (1PL model);7
Mean of difficulty discrepancies (2PL model);0,130449428139128
SD of difficulty discrepancies (2PL model);0,0778726832664579
Median of difficulty discrepancies (2PL model);0,123587547184057
MAD of difficulty discrepancies (2PL model);0,0730662935922022
Number of difficulties outside 95 % posterior interval (2PL model);2
Mean of difficulty discrepancies (3PL model);0,128688342040919
SD of difficulty discrepancies (3PL model);0,0784787010549757
Median of difficulty discrepancies (3PL model);0,115227943677533
MAD of difficulty discrepancies (3PL model);0,0661332757610104
Number of difficulties outside 95 % posterior interval (3PL model);2
Mean of discrimination discrepancies (1PL model);0,367334173462586
SD of discrimination discrepancies (1PL model);0,230789490918888
Median of discrimination discrepancies (1PL model);0,380463196430355
MAD of discrimination discrepancies (1PL model);0,257632457941677
Number of discriminations outside 95 % posterior interval (1PL model);20
Mean of discrimination discrepancies (2PL model);0,138376232079708
SD of discrimination discrepancies (2PL model);0,1208020121334
Median of discrimination discrepancies (2PL model);0,104296675721942
MAD of discrimination discrepancies (2PL model);0,0624207952166936
Number of discriminations outside 95 % posterior interval (2PL model);1
Mean of discrimination discrepancies (3PL model);0,150772157652524
SD of discrimination discrepancies (3PL model);0,124287529147753
Median of discrimination discrepancies (3PL model);0,111158511541383
MAD of discrimination discrepancies (3PL model);0,0533306510592155
Number of discriminations outside 95 % posterior interval (3PL model);1
Mean of guessing discrepancies (1PL model);0
SD of guessing discrepancies (1PL model);0
Median of guessing discrepancies (1PL model);0
MAD of guessing discrepancies (1PL model);0
Number of guessings outside 95 % posterior interval (1PL model);0
Mean of guessing discrepancies (2PL model);0
SD of guessing discrepancies (2PL model);0
Median of guessing discrepancies (2PL model);0
MAD of guessing discrepancies (2PL model);0
Number of guessings outside 95 % posterior interval (2PL model);0
Mean of guessing discrepancies (3PL model);0,0101042492349388
SD of guessing discrepancies (3PL model);0,00217359234299914
Median of guessing discrepancies (3PL model);0,0109724675371523
MAD of guessing discrepancies (3PL model);0,00141883821367977
Number of guessings outside 95 % posterior interval (3PL model);20
Mean of response probability discrepancies (1PL model);0,0803419198268488
SD of response probability discrepancies (1PL model);0,0667887989401357
Median of response probability discrepancies (1PL model);0,0636907692455714
