3PL noise 2
N of persons;500
N of items;20
N of responses;10000
Proportion of correct responses;0,5759
PSIS-LOO (1PL model);-6409,83072391252
PSIS-LOO SE (1PL model);37,3573634725966
PSIS-LOO (2PL model);-6356,65816837462
PSIS-LOO SE (2PL model);32,7383700250384
PSIS-LOO (3PL model);-6352,29635491577
PSIS-LOO SE (3PL model);32,8021790604927
Mean of ability discrepancies (1PL model);0,487348764541988
SD of ability discrepancies (1PL model);0,385896214646093
Median of ability discrepancies (1PL model);0,403718466679505
MAD of ability discrepancies (1PL model);0,380750283174566
Number of abilities outside 95 % posterior interval (1PL model);81
Mean of ability discrepancies (2PL model);0,486505547319245
SD of ability discrepancies (2PL model);0,376852178467664
Median of ability discrepancies (2PL model);0,385742709380757
MAD of ability discrepancies (2PL model);0,354600553266758
Number of abilities outside 95 % posterior interval (2PL model);31
Mean of ability discrepancies (3PL model);0,488292614564401
SD of ability discrepancies (3PL model);0,375653453564676
Median of ability discrepancies (3PL model);0,382281638410843
MAD of ability discrepancies (3PL model);0,364666184966519
Number of abilities outside 95 % posterior interval (3PL model);31
Mean of difficulty discrepancies (1PL model);0,581218246587944
SD of difficulty discrepancies (1PL model);0,323973517679964
Median of difficulty discrepancies (1PL model);0,543099770597097
MAD of difficulty discrepancies (1PL model);0,214917725607689
Number of difficulties outside 95 % posterior interval (1PL model);18
Mean of difficulty discrepancies (2PL model);0,77448592615415
SD of difficulty discrepancies (2PL model);0,312724642160168
Median of difficulty discrepancies (2PL model);0,798723395593732
MAD of difficulty discrepancies (2PL model);0,2963032970389
Number of difficulties outside 95 % posterior interval (2PL model);18
Mean of difficulty discrepancies (3PL model);0,330937512075944
SD of difficulty discrepancies (3PL model);0,26467276692577
Median of difficulty discrepancies (3PL model);0,268245149197477
MAD of difficulty discrepancies (3PL model);0,198906176422411
Number of difficulties outside 95 % posterior interval (3PL model);2
Mean of discrimination discrepancies (1PL model);0,457662821607664
SD of discrimination discrepancies (1PL model);0,28449188086487
Median of discrimination discrepancies (1PL model);0,413271143333986
MAD of discrimination discrepancies (1PL model);0,406953714606247
Number of discriminations outside 95 % posterior interval (1PL model);20
Mean of discrimination discrepancies (2PL model);0,650096810896493
SD of discrimination discrepancies (2PL model);0,33814191911432
Median of discrimination discrepancies (2PL model);0,630991477061189
MAD of discrimination discrepancies (2PL model);0,391311862330486
Number of discriminations outside 95 % posterior interval (2PL model);17
Mean of discrimination discrepancies (3PL model);0,463282950026722
SD of discrimination discrepancies (3PL model);0,312969452355864
Median of discrimination discrepancies (3PL model);0,43740906650083
MAD of discrimination discrepancies (3PL model);0,376418724541589
Number of discriminations outside 95 % posterior interval (3PL model);4
Mean of guessing discrepancies (1PL model);0,197549289673334
SD of guessing discrepancies (1PL model);0,0248078479704457
Median of guessing discrepancies (1PL model);0,199857451079879
MAD of guessing discrepancies (1PL model);0,0322828284668061
Number of guessings outside 95 % posterior interval (1PL model);20
Mean of guessing discrepancies (2PL model);0,197549289673334
SD of guessing discrepancies (2PL model);0,0248078479704457
Median of guessing discrepancies (2PL model);0,199857451079879
MAD of guessing discrepancies (2PL model);0,0322828284668061
Number of guessings outside 95 % posterior interval (2PL model);20
Mean of guessing discrepancies (3PL model);0,0728024500832358
SD of guessing discrepancies (3PL model);0,0497720323418821
Median of guessing discrepancies (3PL model);0,0613146973855952
MAD of guessing discrepancies (3PL model);0,0397891813994597
Number of guessings outside 95 % posterior interval (3PL model);0
Mean of response probability discrepancies (1PL model);0,198090015782725
