1PL-POT noise 2
N of persons;500
N of items;20
N of responses;10000
Proportion of correct responses;0,4866
PSIS-LOO (1PL model);-5516,80029000208
PSIS-LOO SE (1PL model);48,2857646518052
PSIS-LOO (2PL model);-5505,49142122377
PSIS-LOO SE (2PL model);46,4832857810462
PSIS-LOO (3PL model);-5507,47774433088
PSIS-LOO SE (3PL model);46,1782359860581
Mean of ability discrepancies (1PL model);2,78097824875115
SD of ability discrepancies (1PL model);1,24849906921131
Median of ability discrepancies (1PL model);2,67359052285503
MAD of ability discrepancies (1PL model);1,15101133082018
Number of abilities outside 95 % posterior interval (1PL model);472
Mean of ability discrepancies (2PL model);2,77699070081622
SD of ability discrepancies (2PL model);1,21095165149784
Median of ability discrepancies (2PL model);2,70286083322181
MAD of ability discrepancies (2PL model);1,11477954903344
Number of abilities outside 95 % posterior interval (2PL model);462
Mean of ability discrepancies (3PL model);2,77562244141744
SD of ability discrepancies (3PL model);1,21273955752939
Median of ability discrepancies (3PL model);2,68260203752617
MAD of ability discrepancies (3PL model);1,13988037750315
Number of abilities outside 95 % posterior interval (3PL model);467
Mean of difficulty discrepancies (1PL model);4,54348483198494
SD of difficulty discrepancies (1PL model);1,41615737343287
Median of difficulty discrepancies (1PL model);4,14510084730678
MAD of difficulty discrepancies (1PL model);1,44873247649301
Number of difficulties outside 95 % posterior interval (1PL model);20
Mean of difficulty discrepancies (2PL model);4,57643026075347
SD of difficulty discrepancies (2PL model);1,51710072656021
Median of difficulty discrepancies (2PL model);4,22912077309143
MAD of difficulty discrepancies (2PL model);1,14176447031232
Number of difficulties outside 95 % posterior interval (2PL model);20
Mean of difficulty discrepancies (3PL model);4,79763953729843
SD of difficulty discrepancies (3PL model);1,4888152724598
Median of difficulty discrepancies (3PL model);4,39667170770962
MAD of difficulty discrepancies (3PL model);1,40190601569015
Number of difficulties outside 95 % posterior interval (3PL model);20
Mean of discrimination discrepancies (1PL model);0
SD of discrimination discrepancies (1PL model);0
Median of discrimination discrepancies (1PL model);0
MAD of discrimination discrepancies (1PL model);0
Number of discriminations outside 95 % posterior interval (1PL model);0
Mean of discrimination discrepancies (2PL model);0,211635216147023
SD of discrimination discrepancies (2PL model);0,122314678730399
Median of discrimination discrepancies (2PL model);0,208177495291147
MAD of discrimination discrepancies (2PL model);0,152358405256066
Number of discriminations outside 95 % posterior interval (2PL model);6
Mean of discrimination discrepancies (3PL model);0,117677852437583
SD of discrimination discrepancies (3PL model);0,0912432348969101
Median of discrimination discrepancies (3PL model);0,084877680923639
MAD of discrimination discrepancies (3PL model);0,0991723256071688
Number of discriminations outside 95 % posterior interval (3PL model);0
Mean of guessing discrepancies (1PL model);0
SD of guessing discrepancies (1PL model);0
Median of guessing discrepancies (1PL model);0
MAD of guessing discrepancies (1PL model);0
Number of guessings outside 95 % posterior interval (1PL model);0
Mean of guessing discrepancies (2PL model);0
SD of guessing discrepancies (2PL model);0
Median of guessing discrepancies (2PL model);0
MAD of guessing discrepancies (2PL model);0
Number of guessings outside 95 % posterior interval (2PL model);0
Mean of guessing discrepancies (3PL model);0,0768730660498454
SD of guessing discrepancies (3PL model);0,0392004663556638
Median of guessing discrepancies (3PL model);0,074629267208342
MAD of guessing discrepancies (3PL model);0,0392269927557958
Number of guessings outside 95 % posterior interval (3PL model);20
Mean of response probability discrepancies (1PL model);0,197833544775139
SD of response probability discrepancies (1PL model);0,151645586859238
Median of response probability discrepancies (1PL model);0,164403906675907
MAD of response probability discrepancies (1PL model);0,147935039882976
