1PL noise 0
N of persons;500
N of items;20
N of responses;10000
Proportion of correct responses;0,4412
PSIS-LOO (1PL model);-5723,65064167115
PSIS-LOO SE (1PL model);44,0806856752981
PSIS-LOO (2PL model);-5723,51501699574
PSIS-LOO SE (2PL model);44,06091603043
PSIS-LOO (3PL model);-5721,31453768543
PSIS-LOO SE (3PL model);43,5833693184981
Mean of ability discrepancies (1PL model);0,375678501095502
SD of ability discrepancies (1PL model);0,273815399731636
Median of ability discrepancies (1PL model);0,324959851332857
MAD of ability discrepancies (1PL model);0,286429062844759
Number of abilities outside 95 % posterior interval (1PL model);22
Mean of ability discrepancies (2PL model);0,377082533746925
SD of ability discrepancies (2PL model);0,275359906665691
Median of ability discrepancies (2PL model);0,328546360759702
MAD of ability discrepancies (2PL model);0,283575463215249
Number of abilities outside 95 % posterior interval (2PL model);25
Mean of ability discrepancies (3PL model);0,376572707106891
SD of ability discrepancies (3PL model);0,274563978103181
Median of ability discrepancies (3PL model);0,326370490805945
MAD of ability discrepancies (3PL model);0,283136671528299
Number of abilities outside 95 % posterior interval (3PL model);24
Mean of difficulty discrepancies (1PL model);0,078907083924085
SD of difficulty discrepancies (1PL model);0,047981063900681
Median of difficulty discrepancies (1PL model);0,06635324290978
MAD of difficulty discrepancies (1PL model);0,0548836886068216
Number of difficulties outside 95 % posterior interval (1PL model);0
Mean of difficulty discrepancies (2PL model);0,0730308213643431
SD of difficulty discrepancies (2PL model);0,0513729366774842
Median of difficulty discrepancies (2PL model);0,0633980149182604
MAD of difficulty discrepancies (2PL model);0,060143117160066
Number of difficulties outside 95 % posterior interval (2PL model);0
Mean of difficulty discrepancies (3PL model);0,07045783778901
SD of difficulty discrepancies (3PL model);0,0544067559055815
Median of difficulty discrepancies (3PL model);0,062555632531225
MAD of difficulty discrepancies (3PL model);0,061034868911004
Number of difficulties outside 95 % posterior interval (3PL model);0
Mean of discrimination discrepancies (1PL model);0
SD of discrimination discrepancies (1PL model);0
Median of discrimination discrepancies (1PL model);0
MAD of discrimination discrepancies (1PL model);0
Number of discriminations outside 95 % posterior interval (1PL model);0
Mean of discrimination discrepancies (2PL model);0,0180515273802718
SD of discrimination discrepancies (2PL model);0,0135904626399986
Median of discrimination discrepancies (2PL model);0,0142786681714573
MAD of discrimination discrepancies (2PL model);0,0144598216267954
Number of discriminations outside 95 % posterior interval (2PL model);0
Mean of discrimination discrepancies (3PL model);0,0177640730230384
SD of discrimination discrepancies (3PL model);0,0106284813199097
Median of discrimination discrepancies (3PL model);0,0153235218663434
MAD of discrimination discrepancies (3PL model);0,0148875316938653
Number of discriminations outside 95 % posterior interval (3PL model);0
Mean of guessing discrepancies (1PL model);0
SD of guessing discrepancies (1PL model);0
Median of guessing discrepancies (1PL model);0
MAD of guessing discrepancies (1PL model);0
Number of guessings outside 95 % posterior interval (1PL model);0
Mean of guessing discrepancies (2PL model);0
SD of guessing discrepancies (2PL model);0
Median of guessing discrepancies (2PL model);0
MAD of guessing discrepancies (2PL model);0
Number of guessings outside 95 % posterior interval (2PL model);0
Mean of guessing discrepancies (3PL model);0,0176796473545379
SD of guessing discrepancies (3PL model);0,00764125509342569
Median of guessing discrepancies (3PL model);0,016781841823274
MAD of guessing discrepancies (3PL model);0,00596372276733633
Number of guessings outside 95 % posterior interval (3PL model);20
Mean of response probability discrepancies (1PL model);0,0709410152192072
SD of response probability discrepancies (1PL model);0,0563659369869863
Median of response probability discrepancies (1PL model);0,0577644367351553
MAD of response probability discrepancies (1PL model);0,0542707542404972
